# Cyanide Concentration,coordinate,R,G,B,R_std,G_std,B_std,H,S,V,H_std,S_std,V_std,L,a,b,L_std,a_std,b_std,Gray,Gray_std,RGB-KMEANS
10,9,[163.5575, 154.63, 252.68125],[13.269389351059075, 13.131521237084451, 3.438880404652072],[122.59625, 101.454375, 252.68125],[4.025013781032309, 11.739907084784573, 3.438880404652072],[174.17375, 153.606875, 80.340625],[9.766514779464577, 6.528673504960636, 5.479242612749959],[168.496875],[10.252986893309432]
20,9,[103.101875, 96.26125, 233.55],[11.132171687697554, 13.938767823502191, 11.257441982972864],[121.398125, 152.280625, 233.55],[2.727796085556067, 12.67204105933117, 11.257441982972864],[124.170625, 168.41, 59.369375],[10.10323028092377, 7.519684168899649, 6.056128062497935],[113.95625],[10.646916733848348]
30,9,[116.87875, 101.885, 225.010625],[12.419150471650628, 14.371169924539894, 12.402792512550349],[123.37, 141.008125, 225.010625],[3.569047491978777, 14.222844616474406, 12.402792512550349],[128.744375, 165.19375, 67.15125],[10.606084614945093, 8.61270636545215, 6.922038965326618],[120.40375],[10.896478143762781]
40,9,[121.444375, 102.238125, 220.896875],[13.990243238034676, 13.170855002025306, 12.070832209685255],[124.561875, 138.064375, 220.896875],[3.7709311163656913, 14.291657736573983, 12.070832209685255],[129.273125, 164.795625, 69.816875],[10.000426377628857, 8.103478010050685, 6.1467137752115155],[121.505625],[10.369545233971207]
50,9,[121.598125, 101.681875, 216.431875],[13.275932038255355, 13.112233657328373, 12.77973430805097],[124.859375, 136.823125, 216.431875],[4.190865019226341, 11.621879806398576, 12.77973430805097],[128.233125, 163.840625, 71.691875],[10.19718234290115, 8.05544689073021, 5.317370965465453],[120.71125],[10.232197879121573]
60,9,[116.388125, 103.625625, 221.8925],[12.148558926242034, 13.588799371518258, 13.205952966370887],[123.00125, 138.054375, 221.8925],[3.7131520891959164, 14.077692224202623, 13.205952966370887],[129.199375, 163.1775, 69.17625],[9.964417926270205, 8.385537773452578, 7.220902709322429],[120.92625],[10.197649775193302]
70,9,[119.764375, 102.259375, 215.8625],[11.587605700030313, 14.422624574236654, 12.300196898830523],[124.231875, 135.414375, 215.8625],[3.9770414863784107, 14.993837679506036, 12.300196898830523],[128.15125, 162.919375, 71.94375],[10.363680496691316, 8.73493701233014, 6.715045490352243],[120.43375],[10.535564101532485]
80,9,[122.07625, 99.80375, 227.98],[14.238958386676323, 13.813815039209842, 14.718936782254348],[124.858125, 143.915625, 227.98],[3.8218773507760555, 15.97728092822352, 14.718936782254348],[129.285, 168.27625, 65.830625],[9.629578131984806, 9.809176109006302, 8.057259900820812],[121.086875],[10.248991547190144]
90,9,[120.686875, 100.3475, 219.2725],[12.16337032793029, 12.53342506061292, 13.233886192271717],[124.979375, 138.896875, 219.2725],[3.2531061478800534, 13.509394517681946, 13.233886192271717],[127.656875, 165.306875, 69.72],[9.757068731661933, 7.064361452698679, 6.411442895323954],[119.9875],[10.014980966032835]
100,9,[235.18125, 47.3275, 248.24],[17.135880439519294, 16.534819132666676, 8.066669077134627],[148.04875, 206.553125, 248.51],[2.108346137971657, 16.541075470911043, 7.791014054665798],[149.97875, 215.92125, 68.245],[9.308775345742317, 4.73458535011251, 4.35832249839316],[126.39625],[12.481355532853794]
