# Cyanide Concentration,coordinate,R,G,B,R_std,G_std,B_std,H,S,V,H_std,S_std,V_std,L,a,b,L_std,a_std,b_std,Gray,Gray_std,RGB-KMEANS
50p,7,211.2324,213.3266,225.0647,24.62158382882791,16.97691763660294,25.10992460980319,118.9698,19.1834,227.0711,8.317180289016225,22.397065978382077,16.782218112931318,218.3596,129.6324,121.7935,16.349216734755213,7.807667400702979,7.616092026098425,213.9636,18.248530763872473,218.49501115154365,218.4661345228313,232.1413311421529,181.1444281524927,183.72067448680352,197.0953079178886,33.19658119658112,184.25641025641028,35.871794871794776
50p,7,210.8606,213.008,225.3344,19.44557450012727,15.242766678001733,19.239448449474846,117.2408,17.6964,226.2572,5.651461347297706,13.539661260164523,14.692543964882326,218.0227,129.7519,121.4301,14.06910745960809,5.294841488656672,5.166615332110569,213.7685,15.804819130569005,217.17575473905924,218.3444886496607,231.39340042124968,177.92836879432627,180.3765957446809,194.23900709219856,39.613636363636346,222.20454545454547,44.97727272727269
50p,7,211.1754,211.4536,226.2232,19.149951301243565,16.193129624627847,18.29492229445099,120.1273,18.8819,226.7637,5.575221494254735,10.299444275784982,15.655486651969653,217.1097,130.6383,120.5085,15.067609827374744,4.1516109054197265,3.9600918865602095,213.0631,16.639949470776646,176.03247631935042,177.5392422192152,193.96752368064952,217.8676245436344,217.3588505476387,232.4414085502297,53.67741935483869,210.93548387096774,60.90322580645167
50p,7,212.4081,213.335,225.7743,26.398355145538897,18.493587402124014,27.26485209037452,121.2461,20.2695,227.9589,9.421440165388729,25.231378673191838,18.943584950848138,218.6152,130.0682,121.6712,18.40853413392821,8.16083015140004,7.817307116904132,214.426,20.110199501745377,219.73009572729387,218.28554751342514,233.02813448517392,32.6556291390728,158.58940397350992,35.78145695364256,184.67809820732654,186.7256430241621,199.70459859703817
50p,8,167.0372,171.5548,191.7968,21.525919635639266,20.468375533002124,23.521787979658345,114.9522,34.4301,192.3314,4.447506622816879,14.127070255010413,21.87864653126422,179.5134,130.5313,117.0102,21.281147065889094,4.1211430829322095,4.248940569130145,172.6111,20.60453485983122,170.52159950274526,174.53123381332233,195.63607168755823,27.841463414634006,33.87804878048789,37.408536585365795,107.98360655737706,137.93442622950823,127.63934426229504
50p,8,164.9708,172.5257,192.1394,28.752706783188255,23.218379347189586,33.10417447452813,113.8399,42.7661,195.7633,11.741101651463545,34.72001426828624,25.38565880787812,180.1499,129.9568,117.2055,23.658711503165172,10.68913157183501,10.943878185999695,172.6651,23.158409746569387,170.31317539484618,174.42923940149626,198.35068578553614,0.40462427745677587,13.560693641618428,0.7456647398844041,51.940886699507345,217.7536945812808,60.77832512315268
50p,8,166.64,172.2724,192.6547,21.321491505051892,17.091787450117675,23.7883767397021,115.0128,37.025,194.5041,6.68134987558652,21.223618329587442,17.851442047913103,180.2737,130.5869,116.8365,16.925459766576505,7.6522054592123965,7.981376306753115,172.9814,16.750141911040632,30.604938271604965,233.5432098765432,35.09876543209873,169.465242281742,173.3730320997751,195.88744632999382,45.3430656934307,57.45985401459865,54.98540145985422
50p,8,161.4412,171.2626,188.891,32.416241956155254,26.569046675407833,37.655272127552074,112.1006,45.9574,193.7828,13.465885772573596,40.0034721648009,28.81506939363499,178.4166,128.9526,117.9119,26.833155692910964,12.310034656328144,12.74103364684357,170.5635,26.08946085587052,168.3878087230688,173.65675249605883,197.02343667892802,0.506666666666689,12.49333333333334,0.6666666666668561,46.49230769230759,221.04230769230767,54.161538461538555
50p,8,165.382,169.2064,191.3101,23.0094127695602,23.190916304449896,25.129726182153277,115.6088,35.9262,191.3996,3.3543348908539232,11.978745909317887,24.805163168985604,177.4003,131.281,116.164,24.339610923554222,1.763927152690836,1.9138714690386083,170.6321,23.293701929706238,170.92485882217355,174.73251123660248,197.18139910107178,30.521551724137908,32.32758620689691,41.836206896551886,149.97616865261227,154.3629697525206,176.39963336388632
50p,8,164.8939,169.3716,191.3749,22.839269751679893,23.135278546842702,25.20593481682439,114.9359,36.5633,191.4624,3.2749948381638707,11.234384411706767,24.88296176583487,177.415,131.0669,116.1037,24.27594642851232,1.7515205936556955,1.904664356258078,170.5985,23.212498739903037,155.57212953876348,160.60696761530915,182.82433758586853,33.63636363636397,35.69421487603307,44.334710743801764,171.4693005181347,175.87577720207258,198.24145077720212
50p,8,165.2767,170.9591,192.1838,20.125812706820067,19.254340476630198,22.063454343325297,114.0492,37.1831,192.7136,4.095995527341308,14.240322130836788,20.327227431206648,178.8072,130.3958,116.3817,19.898096093847773,4.0891493443013305,4.246811169571824,171.819,19.275814872528734,153.9559164733179,159.73085846867747,181.65139211136895,32.62068965517227,57.06321839080459,43.90229885057465,170.53455936805733,175.79437176005922,197.60947914095286
50p,8,164.9709,172.3846,190.9229,21.102337623827367,16.99271263924627,23.459956427708896,112.9569,37.2876,192.78,6.288135048645186,21.269261534900547,17.56441857847848,179.853,129.3167,117.5208,16.8033803444426,7.542996825532939,7.9295376510866005,172.3862,16.620055642506134,167.76486817903128,173.45626405068467,194.08553034947883,41.55223880597006,57.42537313432837,53.76865671641812,29.92500000000001,233.85000000000002,33.78750000000008
50p,8,163.4547,171.4135,190.9202,28.568215693494054,23.27550467229443,32.96748749844306,113.3232,43.4551,194.551,11.912285329020625,34.84383997193765,25.353879367860056,179.0205,129.8504,117.2003,23.64999534355134,10.677097912822566,10.957343652090136,171.453,23.103523346018026,168.76387445437533,173.27405944710037,197.1126584909582,0.4450867052021863,13.346820809248527,0.7109826589595798,51.82439024390234,217.47804878048777,60.78536585365862
50p,8,165.7026,172.7232,192.92,20.053896210961103,14.505101921737744,22.841133947332825,113.6074,39.2992,195.0713,7.808204994747512,23.73184947196489,15.23610896226461,180.4887,130.0367,116.8358,14.390325649894097,8.163342030688165,8.42339826673297,173.064,14.694934637486485,168.26474790773625,173.16768728311902,195.91049193713,56.4225352112676,198.85211267605632,65.00704225352106,5.933333333333394,38.299999999999955,7.2999999999999545
50p,9,174.9493,181.4768,201.6454,11.195656725266277,8.392250101134975,12.115843298755559,113.1414,34.4282,202.1817,3.7055641999566,9.994850912344814,8.377558421759886,188.6874,129.6785,116.9792,7.835297137952076,4.0987727126543625,4.220280483569783,181.9251,8.492260593622879,167.18984056358917,173.12050426399702,194.25583982202448,178.6990063483301,184.7202594534916,205.3699972398565,65.42105263157887,164.5438596491228,77.80701754385964
50p,9,172.6095,181.699,200.1359,20.37527447054395,14.267964080414558,22.73931465963739,111.7177,38.3173,202.2596,7.321735225341053,23.80752445572618,14.845720185966055,188.3825,128.6495,117.5946,14.240617744676669,8.01997816393536,8.28911640888219,181.2282,14.737507413399324,175.167567016614,182.22984405259402,203.03995515237997,55.386363636363654,205.32575757575756,67.02272727272717,3.7719298245614823,35.614035087719316,8.543859649122737
50p,9,174.1286,182.2706,201.2,17.365519342651403,10.81326849939462,19.802666487117335,112.6323,36.7992,203.1793,6.677371991285194,20.57833519408215,10.966902548577698,189.1344,129.0489,117.3947,10.264615757055887,7.786970450053088,8.077172271903082,182.1469,10.842763503369424,175.93564406607885,182.23401236444712,203.301104692409,49.324074074074076,220.56481481481478,55.76851851851859,0.07999999999998408,31.279999999999973,0.20000000000001705
50p,9,173.66,182.7817,201.1865,15.718988517077046,8.378224460468935,17.45614269390578,111.6809,36.7959,203.0406,5.904648608511772,18.28383557107206,7.58241067471289,189.4841,128.6748,117.5758,6.905689479697158,7.565543269323096,7.88969291924597,182.2946,7.712108067188892,178.61792092810256,185.76247901083804,206.09189436727215,32.3333333333334,221.56989247311827,39.69892473118287,167.89839094159714,175.8882598331347,196.08611442193086
50p,9,173.9333,182.5408,200.7429,15.588279286374107,8.269288685249778,17.398402213709165,112.1004,35.9807,202.5998,5.9330868727838455,18.243632519594335,7.54512027472061,189.3178,128.6835,117.784,6.792510814124626,7.538204544186899,7.86974866180617,182.1539,7.554655173467548,178.33015427769988,184.9702664796634,205.23295932678823,31.648351648351678,222.05494505494505,38.10989010988999,167.31162288593018,175.0136739834473,194.54839870457
50p,9,173.5853,182.1426,200.4224,17.273578781190654,10.725794387363576,19.73512042628572,112.1307,36.6346,202.4128,6.66339384323034,20.550033645714546,10.867345405387647,188.9035,128.7203,117.7377,10.187511361956854,7.754293514563399,8.077877116544915,181.789,10.728349313850662,175.35893019957453,182.10444737108702,202.49012258129875,46.88461538461537,221.98076923076923,52.25961538461533,0.3599999999999568,31.47999999999999,0.36000000000001364
50p,9,173.5739,181.6887,201.6127,15.58710168023549,8.492831819246158,17.53244702572918,112.9255,37.3534,203.4584,6.031048810115865,18.12474298962609,7.658581424780962,188.7314,129.3885,116.889,6.931410681816508,7.635899930591023,7.930603949258846,181.7215,7.696137846348648,178.29774948178857,184.51066034942255,206.4150133254368,32.881720430107464,221.30107526881721,39.591397849462425,167.604820805582,174.4754202346971,196.10466222645098
50p,9,173.6151,182.336,200.082,15.54717183252311,8.237202437721196,17.3470249898938,111.8746,35.6507,201.9393,5.878815768503041,18.269419517598255,7.602776828896138,189.0765,128.5434,118.0303,6.790128699074856,7.517653652570062,7.83703910351352,181.8286,7.523378366133129,178.44709275846367,185.18824958251102,204.94094428419618,33.93617021276597,221.19148936170214,40.62765957446803,167.9813196746008,175.57487194938233,194.95480566435674
50p,9,172.1726,178.0937,199.6318,20.22211683380353,20.733044164087435,22.29929659787501,113.7497,35.6045,199.6318,1.6405029442216799,5.41302870396971,22.29929659787501,185.367,130.1179,116.309,21.462556022058507,0.9058695215095824,1.197714072723536,178.9698,20.765107463242273,175.40267412935327,181.37178689883916,203.18915837479267,33.65662650602408,35.61445783132535,44.62650602409667,128.24731182795705,135.21505376344092,153.44623655913972
50p,9,173.5818,181.0515,201.2193,12.060468844949602,9.259365407521187,13.110538032819248,112.4237,35.7957,201.7686,3.8865123581432237,10.969574354094144,9.531802245116083,188.1179,129.3643,116.8795,8.967942885076823,4.120386572883666,4.294296187968408,181.2647,9.487129908987228,177.60739461947924,184.50956696878146,205.22169472018416,54.7619047619048,146.7142857142857,67.22222222222226,166.7176825184193,173.72605492297384,194.72940388479572
50pp,1,128.8389,107.6625,147.7576,17.133742929961333,15.856600951969499,18.401615207366987,135.076,75.8306,149.7553,10.56169607591508,19.7272274696674,15.280033439426761,124.9432,144.7124,109.3569,14.413589898425721,9.816612768159901,9.180377028749962,118.5862,12.71536745674304,135.49928510151557,111.45853588790392,154.38933371461258,118.82604055496265,95.91070793311991,138.69690501600854,34.2923076923077,140.91794871794872,40.51282051282051
50pp,1,128.0235,108.1494,146.5412,19.64763975010739,19.203007046814307,21.4041889021752,134.6537,77.0681,149.8551,12.510626535469756,24.272570164488144,17.57272044932144,125.1682,144.1379,110.0286,16.45731171121213,12.446561115022895,11.803380110798772,118.477,13.429581936903322,16.779816513761403,52.32110091743123,23.42201834862385,130.73305258833193,106.8504519309778,149.6146261298274,36.058064516128965,229.0,40.07096774193545
50pp,1,128.7671,105.7289,147.6555,17.456060769543626,15.26876566032762,18.46558473891363,136.3846,73.3281,147.6555,1.8921635341587153,9.292849422539891,18.46558473891363,123.1277,145.4803,108.599,17.389853153779075,2.0331286014416303,1.9373690923517903,117.4138,16.237024652318542,119.53095752339811,96.56803455723542,139.21130309575236,135.2771135781383,111.73498434386562,154.12852263023058,26.311224489795947,20.27040816326526,35.30102040816327
50pp,1,128.6032,108.0903,148.1567,15.256164320037982,14.895876809036787,16.353530050420307,134.9025,74.6611,150.0072,9.279159107914898,17.604194011371266,13.409658763741902,125.1862,144.482,109.2284,12.878017299258454,9.378543383703038,8.88196112578748,118.8226,10.94096564476829,117.7017124651533,95.78494623655914,138.1668657905217,134.1601578446047,111.12518710028574,153.65886515172133,32.4285714285715,169.4857142857143,38.507142857142966
50pp,1,129.9788,108.3105,148.1156,15.49408114603767,14.640378743393219,16.658890618525593,135.7217,74.2792,149.9877,9.562732303583532,17.943573985134623,13.542560640809404,125.6912,144.7897,109.5748,12.742819254780317,9.434440837166768,8.883907077406876,119.3498,10.823079042490635,135.9793492794533,111.71430693804783,154.11825880255532,31.098684210526386,159.24999999999997,36.96052631578942,121.8427975617581,98.47609881296115,140.57362848893166
50pp,1,126.489,108.6942,144.5591,22.59033596474386,21.315555032886195,25.337464498051105,133.0761,75.6048,148.0416,15.596721090985758,29.341292012452346,22.085548882470636,124.858,142.7726,111.1311,19.987346897474914,12.685948495875268,11.95208403543081,118.201,17.342168232375098,130.53454015813563,108.32979608822305,149.1953807740325,2.3837837837838975,18.291891891891936,3.4648648648647224,48.03448275862067,208.33497536945816,53.615763546798064
50pp,1,128.8632,107.557,146.668,17.24519891911949,15.846379744282288,18.36967000247963,135.4748,74.7377,148.6924,10.667819128575436,20.01376772899096,15.271384424471803,124.7546,144.5294,109.8961,14.408031747605223,9.852580151412116,9.15691568105768,118.4104,12.698644488290867,116.64320281566215,94.07567091948967,135.50637923449182,134.96696298261912,110.72004776436246,152.75693246649854,32.926315789473804,143.36315789473684,38.657894736842124
50pp,1,128.4666,109.3219,145.1449,22.803878714815163,20.932168554404488,25.311841181352253,134.1679,75.2123,148.6116,15.82447817749451,29.231114051811304,21.96789806604173,125.8151,143.1806,111.4112,19.68618073649635,12.74097263320191,11.862458200558601,119.1504,17.110469889515016,132.5925694661255,108.96961182224996,149.8093454053491,0.9885714285714755,14.108571428571466,1.4514285714285506,48.19907407407405,202.1342592592593,54.06018518518509
50pp,1,130.2812,110.5461,147.2648,13.920837854094845,14.137102772138284,14.978473919595414,135.7433,68.6803,149.0364,8.42268396118482,16.291528225123635,12.126865837470124,127.0878,143.3991,110.9399,11.594036879361733,8.93954244858203,8.47824793161889,120.664,9.498300058431507,136.15121875485178,114.28520416084457,153.22946747399476,30.079207920792086,203.84158415841586,34.07920792079213,122.27414690572589,100.85656448814342,139.46067090803933
50pp,1,128.7482,111.004,146.527,14.836010136151836,14.551796590112163,15.775869896775898,134.4599,67.6434,148.3989,9.382952200134028,18.136974291209658,12.958718254133007,126.9074,142.4372,111.335,12.427285513739516,9.16397600171454,8.666208802007946,120.3992,10.512746518393753,121.83142055598061,102.30119867380773,140.26982912522314,33.60714285714286,171.11428571428576,39.12857142857139,135.55750126283885,115.33271594544537,153.18976258629394
50pp,1,128.7642,109.7027,148.6285,13.653255961857598,14.043529211348549,14.718535516483968,134.3686,71.7962,150.3897,8.210026433574987,15.800590671237579,11.73413115275264,126.3322,143.7118,109.6248,11.413336197624252,8.981978666195996,8.577611844796897,119.9252,9.214564827489141,135.03011647254573,113.72079866888518,154.87188019966723,121.68064848172928,100.98507462686565,141.96989191971178,31.346153846153854,203.24038461538464,36.63461538461547
50pp,1,129.2165,110.9558,146.9561,13.960172912611075,14.161237458640398,14.774091267824224,134.8853,67.6113,148.7252,8.316438174483112,16.457788803785277,11.984560273952484,127.0699,142.7394,111.1388,11.633400792115777,8.871442252531434,8.458128313048935,120.5806,9.539963503074842,135.23049030427242,114.77691943875138,152.86489043039577,31.066666666666578,201.6952380952381,36.29523809523806,121.37837837837837,101.44988738738739,139.6756756756757
50pp,1,128.9351,109.882,147.7623,14.380656730135795,14.40127341591708,15.107203537054763,134.7589,70.4821,149.5286,8.271878310879579,16.16061507461891,12.309255949893966,126.409,143.4923,110.2,11.952778714591851,8.983214386287349,8.527848497716175,119.9994,9.876112577325149,134.6398505961787,113.21649188335007,153.35569602068668,28.61386138613865,204.35643564356434,34.49504950495047,118.86759700476514,98.73383253914224,138.40367597004766
50pp,2,120.9686,101.9795,140.379,17.125227415716264,15.830826881436106,18.665480411711883,134.4654,73.0484,141.2524,6.747281144283229,14.116651778661964,17.68573702846449,118.0946,143.6128,109.7872,16.49949244189045,6.464075816387057,6.195071925329035,112.1532,14.907754014605956,127.39013948349672,107.01104819776278,146.99116144178984,31.957081545064298,55.58369098712445,39.70815450643764,110.77117973079966,91.83570863024545,130.7106096595408
50pp,2,120.0078,100.4731,139.3975,19.004292650872326,16.493673829380768,20.655737550375683,134.5841,73.5994,139.9059,5.821402510563927,12.819404028269021,20.116337767844325,116.6081,143.8893,109.5544,18.4134655725097,5.256409945009997,4.987368107529262,110.8723,16.88980736154205,127.48330254369762,106.5472502486855,147.01321585903082,31.15614617940207,33.69102990033227,40.02325581395374,110.2930127723516,91.96731780616075,130.50187828700223
50pp,2,120.1459,104.1408,139.2519,21.626558052311516,21.06898135553781,24.63303161184185,132.0666,77.0511,142.7566,15.549989210285645,29.41884580995658,21.822844829215096,119.6801,142.1738,111.1866,19.578921420497096,12.601959909474399,11.97723592653998,113.0463,16.74763733515865,124.05611660593442,103.65799062988027,143.79541905257673,45.442786069651746,206.7114427860696,51.61691542288551,3.9484536082473625,21.77319587628861,5.097938144329902
50pp,2,119.3642,104.621,136.8788,24.494129059021468,24.288803161127557,27.581260133648716,131.7118,77.2496,141.5944,17.813313581700623,33.98961458798849,24.7825763115944,119.7828,141.216,112.5516,22.323947324790034,14.435835410533054,13.717358981961507,112.8409,18.78909223964798,124.44293535481155,103.87323647083595,142.70751737207834,1.3318965517241423,15.202586206896498,1.9698275862067476,42.12592592592593,207.75925925925918,47.75925925925925
50pp,2,122.4934,104.5974,140.5927,18.610909608076653,19.00227652782687,20.73878508278631,133.9419,75.908,143.9657,12.673560051934894,24.475721358113223,17.52465473297548,120.7912,143.0589,110.9103,16.145816874967956,12.326103633752233,11.775960848695108,114.176,12.82092133974778,125.28428645028337,103.28026790314269,143.79289026275114,25.411347517730462,58.49645390070918,31.361702127659527,35.499999999999986,229.81168831168833,38.92857142857139
50pp,2,121.0403,103.3987,140.2693,16.61318981743121,16.370581489672258,18.175405841686178,133.9946,72.6579,142.0692,8.650212184680791,17.606398484357896,16.326298152367546,119.2991,142.9466,110.4092,15.23013588875687,8.94490628458454,8.653332038007091,113.004,12.946126215976731,123.40748762376232,103.49762788778878,142.95967409240927,50.681415929203595,54.013274336283196,62.0752212389381,30.641025641025593,234.19230769230768,32.39743589743594
50pp,2,118.4332,104.2012,137.1646,24.287073470469842,24.228027541671647,27.71779765493644,131.0499,78.244,141.8952,17.661489461254394,33.65745183462349,24.785952008345372,119.2757,141.2747,112.054,22.260559056546626,14.460561535085697,13.841592538432852,112.3339,18.729063265150234,123.4586711593135,103.43297883542172,143.0299041802674,1.5446808510638306,16.34893617021271,2.170212765957416,42.8432835820896,208.45895522388057,47.69029850746264
50pp,2,121.0858,104.4818,139.1934,21.839043897570242,20.982403788889393,24.640608686475257,132.654,76.3104,142.6954,15.412062937841903,29.424701389139024,21.825141897362318,120.1894,142.2331,111.4995,19.57921161947028,12.597045859645029,11.921107320630913,113.5644,16.780311458372875,125.01998750780764,104.00822402665,143.73089735581922,3.8673469387755404,23.096938775510296,5.459183673469312,46.25252525252526,208.02020202020205,51.43939393939385
50pp,2,122.232,103.3057,140.5813,16.801064728165294,16.45765012114427,18.296922973822674,134.7819,73.3141,142.3797,8.610396761473886,17.726991882155303,16.43056687731741,119.5622,143.4554,110.3872,15.30304973395826,9.034645031211797,8.65016047018782,113.3371,13.007661726459528,124.68303755674786,103.40125877011972,143.30953363598846,29.91139240506331,233.58227848101274,34.113924050632946,50.34497816593888,54.3187772925765,61.84279475982541
50pp,2,120.108,102.7033,139.5057,17.321106662104473,15.806001047387033,18.83063375221344,133.878,70.552,140.3773,6.640897228537723,14.087146481810999,17.922542919742167,118.2644,142.6482,110.4543,16.61139044872524,6.365110899269548,6.132463738987781,112.2024,15.009284934333147,127.21931884908982,108.13167938931299,146.65179095713444,36.981818181818085,56.338181818181766,45.68363636363648,111.32578098180568,94.38619979402675,131.6519052523172
50pp,2,120.853,101.791,140.057,17.480531771087513,15.620951283452618,18.808969961164806,134.5091,72.9124,140.9381,7.002722127144558,14.020232745571667,17.814647579730565,117.9167,143.6119,109.8579,16.458419155860625,6.516630907915531,6.235471721529977,111.9863,14.908632140810235,111.06153279292555,92.83419307295503,131.49373618275612,127.85897435897432,106.91752136752137,146.98133903133908,35.86090225563923,57.88345864661648,44.68796992481194
50pp,2,119.7991,103.9679,140.5213,16.42310382327287,16.340528436681602,18.316684915944805,132.8354,72.0033,142.3199,8.440219596669271,17.675742957793883,16.41250632871165,119.3415,142.245,110.3246,15.203666589017269,8.867207846892956,8.643542956450206,112.9123,12.918529665174749,122.21640326412559,104.13387046792685,143.31835554178292,51.56666666666658,54.670833333333356,62.94166666666658,30.860759493670855,233.39240506329116,33.44303797468358
50pp,2,120.3354,101.9125,140.1425,17.203828261174895,15.226255079631366,18.527730399323065,134.1513,71.8873,140.6581,5.802431241298771,12.309004781459791,17.856029916809618,117.7989,143.3046,109.8179,16.622949762000726,5.072240021923253,4.851385326893753,111.8794,15.290901073514275,110.5429831006613,93.36664217487143,131.53049228508453,37.12643678160926,40.827586206896456,46.65900383141769,127.2290152486818,107.49964372238853,146.96038192959958
50pp,3,113.1972,97.6454,140.2621,10.425100103116517,9.57926191519994,11.083131488437733,130.8555,78.0585,140.3298,2.761452471073873,6.176461588158709,10.955949614707071,113.1677,143.4092,106.767,10.390860248795573,2.2486785808558767,2.161552913994936,107.0393,9.758563188810124,118.7695115591865,102.93238310446728,145.83695463236575,50.249999999999964,47.10483870967749,70.41935483870974,107.3150618481688,91.78826097501822,134.58379820519042
50pp,3,113.5441,99.1228,138.517,11.945244040621356,14.070583504602785,13.489970756083943,130.9764,77.7939,140.2807,7.774872541720539,15.664310479239104,11.651725516420305,114.3933,142.6207,108.2984,11.283882980162458,8.861976727006226,8.7494204059469,107.883,8.436380207174164,107.3108957569408,91.21031953902563,132.60031430068096,28.634615384615344,201.3365384615384,34.74038461538467,118.91247120763407,102.34419216847647,144.00937808489633
50pp,3,113.3141,97.3836,138.5095,10.405558187334305,9.567259327519036,10.996977300604017,131.5069,76.3141,138.5813,2.827888327003031,6.327941307407963,10.877260239141105,112.8072,143.2856,107.6135,10.363552873411704,2.296439121770921,2.1609066962735803,106.7903,9.731881930541492,50.78124999999996,46.92968749999994,69.99999999999994,107.41274658573593,91.39580171977741,132.80070814365197,118.60949645150384,102.47549847921591,143.80550861777624
50pp,3,113.8407,97.7903,138.1559,10.199672715827699,10.133179457110192,10.731048186920047,131.8385,76.3226,138.6514,4.860289883330007,9.90119837393434,9.987215730122184,113.2615,143.1704,108.0382,9.686305681218201,4.879463478703371,4.722344837048646,107.1239,8.687689496638331,107.65153846153846,91.10820512820509,132.31564102564104,118.95421245421247,102.16550116550113,143.18031968031968,43.904255319148945,95.47872340425529,59.436170212765944
50pp,3,112.964,97.3053,139.2342,10.455539393068154,9.460406540418864,10.678752284794326,131.121,77.1752,139.2367,1.7831878756878086,5.892071364129936,10.674543227229913,112.7552,143.3523,107.0976,10.412678471939868,1.3395464568278324,1.2714064023749447,106.7028,9.82784168370655,106.47224394057861,91.00338806359136,133.09199895751894,118.30781947429331,102.34005620763764,144.43329475946442,47.912280701754426,42.26315789473685,70.09649122807025
50pp,3,112.0245,96.8027,137.2583,11.536234210087796,10.372163357275086,12.29225695753225,131.2013,75.5251,137.2583,1.4930433047972855,5.408823346163193,12.29225695753225,111.912,142.8675,107.8755,11.623272172671514,1.3778765365590635,1.387299444964929,105.9146,10.87716446690037,117.65609348914859,102.2178631051753,142.94073455759602,43.70322580645157,38.967741935483815,61.322580645161224,106.02101167315176,90.71387808041506,131.48197146562907
50pp,3,113.1323,97.826,138.2899,10.059025634225216,10.022780253003654,10.753988003991822,131.2227,76.367,138.7796,4.800448386348925,9.497668713952914,10.047777059628661,113.1358,142.9576,107.8604,9.602435022430509,4.832246086448826,4.693411535333333,106.9699,8.603266472102327,117.86799248355779,101.740369558409,143.07500782962734,42.17857142857143,100.0238095238095,56.97619047619051,106.25354107648725,90.69235127478751,131.56827195467423
50pp,3,113.1978,97.0084,137.0466,11.602623632609998,10.507479690201643,12.2401972386069,131.9912,74.9788,137.0499,1.7199774882247734,6.244369508605333,12.23539987045785,112.2777,143.0996,108.2517,11.71962382971399,1.4313210122121454,1.4216001934439937,106.3266,10.961739480575153,118.73535286284955,102.33455392809589,142.71221704394137,44.882716049382765,38.54320987654316,63.74691358024691,107.40078328981724,91.12637075718018,131.25953002610964
50pp,3,113.2972,96.2702,138.7883,12.367508728923541,10.922123967434175,12.799393857132454,132.0277,78.5719,138.7883,1.4088054194955382,6.480804764070586,12.799393857132454,112.0344,143.9516,106.9565,12.324050334204255,1.382699331018859,1.4177474210874093,106.1818,11.516811570916667,107.14926189174415,90.01284855112084,133.29907053034447,118.97568093385216,101.66196498054477,144.22989623865112,41.252873563218415,36.689655172413836,61.2931034482758
50pp,3,113.2817,100.0893,136.0065,13.560020099911355,14.881200405545245,15.784253474586626,130.6363,74.4479,138.0679,10.057754337326001,19.691106763968346,13.608045031891981,114.6553,141.2976,110.16,12.774916121446749,9.485749007853833,9.198695559697581,108.0072,10.387162661670414,114.80656339176518,99.2014879739095,137.87464329392583,49.02830188679245,215.31132075471697,53.57547169811322,13.878048780487802,57.378048780487774,19.02439024390239
50pp,3,113.2875,96.3107,136.7172,12.503017385815314,11.143902615780522,13.492680391975496,132.576,75.8318,136.7174,1.7037675897844753,6.194700054078486,13.492966213549932,111.7986,143.4444,108.1543,12.637857335798659,1.596154328378055,1.5997785815543348,105.9184,11.749031510724619,119.14589306797102,101.85326361949738,142.73772980266483,41.60752688172039,35.37096774193548,57.188172043010695,107.77863577863579,90.76962676962677,131.33667953667953
50pp,3,113.1163,96.6999,136.6624,12.363032569317287,11.071641250961846,13.458284669303143,132.2659,74.9561,136.6624,1.1483018723314875,5.848022981315992,13.458284669303143,111.9904,143.1345,108.3299,12.5591762405024,1.4113149010762978,1.5481169174193532,106.055,11.671297057311154,119.08032955715757,102.30775832475109,142.80724339169242,107.59260184953762,91.23869032741814,131.24818795301178,40.017341040462455,34.15028901734103,54.942196531791836
50pp,3,112.5661,96.2616,136.9217,12.429578866156328,11.157973177956649,13.555174993706279,131.9502,76.1619,136.9232,1.667728982778677,5.868482630970292,13.554530672804574,111.61,143.2986,107.8702,12.643033654942156,1.564620733596484,1.594726296265287,105.7181,11.746813712237035,118.29034380654713,101.70373416680374,142.76344793551576,38.680473372781066,33.08284023668646,53.19526627218943,106.61966950959489,90.28997867803837,131.22814498933906
50pp,4,155.034,144.7571,178.9354,10.639353551790634,9.401983811409165,10.655253485487805,129.1056,50.1191,179.4191,4.47135870178182,9.300801857366922,8.308204089332424,158.2323,138.8363,111.6534,8.485419065078636,4.576516394595347,4.406548358976672,151.7978,8.464331938198075,160.26495055721233,149.52048344059017,183.80615288023859,146.76905954368388,135.8043962159154,171.4276572064552,51.5428571428571,197.0,63.25714285714287
50pp,4,156.0164,145.4657,179.654,10.709590610289451,9.155906482156752,10.647952103573719,129.358,49.9267,180.1351,4.50280312694215,9.234290828753446,8.217788509690426,159.0205,138.8897,111.7099,8.28868383701538,4.551673748194174,4.39246422751512,152.5262,8.350898967177127,148.39168765743077,137.38413098236776,172.84282115869019,161.65666166416543,150.5125896281474,184.82257795564448,48.30303030303031,200.54545454545456,59.78787878787878
50pp,4,156.3974,146.4903,179.4669,10.878339636176102,9.442240513246842,10.905544662693377,129.1156,48.2684,179.9506,4.504468519148513,9.371603995048021,8.554692258637946,159.7478,138.3602,112.2423,8.587665291567902,4.555244884745496,4.362268986433551,153.2172,8.618249483508817,148.2867687260798,137.67550574084203,172.04756697648992,161.72684010152284,151.3435913705584,184.46081852791883,53.02631578947367,189.8947368421053,65.21052631578952
50pp,4,156.3483,145.9841,179.5361,12.003415643474153,11.98339047139832,11.674977378564808,129.3557,48.0021,179.5361,1.0182227212157466,6.332858405964878,11.674977378564808,159.2905,138.6003,111.9786,12.103979087473672,1.086526534420582,1.13478722234611,152.9235,11.906747992210132,56.42187499999997,50.95312499999997,78.46875000000003,162.0441927249521,151.8886407147415,184.83359923420548,148.35850599781895,137.5523446019629,172.24700109051253
