# Cyanide Concentration,R,G,B,R_std,G_std,B_std,H,S,V,H_std,S_std,V_std,L,a,b,L_std,a_std,b_std,Gray,Gray_std
90,75.4649810708491,53.10870740941049,130.9855327203894,43.55999563040493,60.469890910817774,74.97504312730827,111.62912385073012,198.99378042184964,149.71592752839373,39.11311909422302,48.74649619766949,71.43691518182028,81.64575446187128,157.329096809086,91.80110870740941,51.18016601985232,41.407388140767445,42.354309875416405,68.68280151433207,39.519579548698026
90,59.66800103305785,45.762654958677686,150.41787190082644,36.85120823501129,63.52624986148318,87.05362512576549,107.54313016528926,212.9448605371901,169.02647210743802,38.027596402296446,53.52921869466365,79.83975070098931,79.95015495867769,163.03538223140495,79.17936466942149,51.95680565529032,44.922069091774155,49.700086914066624,61.85692148760331,39.79537905119823
90,97.87236343969714,64.12006489994592,168.1349378042185,57.17583809396979,59.66216792082361,95.65539016949906,112.05340724716062,194.7839372633856,185.9380746349378,39.0434191057182,50.29244214173899,86.14739343813487,100.68415359653866,165.2308004326663,82.4794483504597,53.852218238884525,45.2711604032772,46.56946676462652,86.08585722011898,44.23591506694298
90,66.43444444444444,56.455802469135804,148.43395061728395,40.2161569859186,59.94411716240998,85.25415283580412,109.73148148148148,202.5106172839506,166.1848148148148,35.474416050183386,45.37609650671664,78.85422738710689,84.2611111111111,159.04308641975308,83.3062962962963,51.871247000935874,41.85857134939372,46.24856498125957,69.93814814814814,40.682838333162664
90,80.93323863636364,90.34839876033058,158.84749483471074,46.89088640490475,57.442605226115084,89.7921317430413,104.66735537190083,163.1926652892562,177.86828512396696,36.41873153532816,54.33856424281574,80.8798958201953,107.43517561983471,146.92058367768595,91.75477789256199,54.24270319086825,36.81409587134539,42.65204530137741,95.34865702479338,44.792301653884856
100,110.48657024793388,63.78409090909091,166.73850723140495,64.80606658271084,59.56780570274239,95.20308699507319,113.57747933884298,191.79532541322314,184.89165805785123,41.52423790666016,53.0252315373966,85.52877737302457,104.1694214876033,167.24096074380165,85.49121900826447,54.69630385925242,46.25992797069436,45.060403965552865,89.50322830578513,45.33458306189904
100,125.24651342975207,79.97326962809917,180.09723657024793,73.91820048085111,60.233916300402655,102.25798996146216,113.7239152892562,178.66851756198346,198.2188791322314,41.4149465269187,54.92240027752362,90.78029512760133,117.82270144628099,166.0910382231405,86.64243285123968,58.499352755970534,45.869651176190544,44.447167914392026,104.94886363636364,51.50598956935586
100,187.81356332703214,209.20581285444234,188.32325141776937,105.91404286387858,92.86905727883274,105.53873494027262,40.62535444234405,59.5382797731569,209.61743856332703,48.55525787164683,100.76023028580651,92.56461064527647,206.1545368620038,119.2820179584121,135.7351134215501,92.97889104920607,22.33619702277295,20.691644559368804,200.43466446124765,94.30206255214536
100,109.55382716049382,51.013827160493825,155.47123456790123,63.238066293670926,59.55448428903645,89.64738901794686,117.72037037037038,207.78864197530865,173.32111111111112,39.35008375112879,44.646327811418686,81.62624531785937,97.23197530864198,169.1125925925926,87.68913580246914,52.704108957807335,46.93499223125108,43.81017307298912,80.44111111111111,41.72620473669269
100,84.74432125473228,58.79353704705246,142.3835857220119,48.13469180150577,59.653508421027915,80.39053268709444,111.96579232017307,193.12168739859382,160.92347214710654,39.539901093142824,50.173032777947576,74.62154984377123,89.24634937804218,159.282585181179,89.89345592212007,51.50220286423952,42.344423669754356,43.09259660939576,76.09302325581395,40.457971836550286
100,83.88750676041103,53.37236343969713,169.38953488372093,47.969834025385374,61.15204224139212,96.70513715372083,110.27771768523526,207.84410492157923,187.50459707950245,38.61929458873426,48.97905653480158,86.8527757591621,93.36425094645755,167.6675229853975,76.96349378042186,52.098126706966156,47.02883285168483,50.19247720416724,75.73702001081666,40.707884938294335
100,106.61123456790123,61.17296296296296,178.44876543209875,63.17725092371708,58.7211097118298,101.73939095215457,114.12,201.8198765432099,195.60765432098765,38.13946039872841,45.432957254872036,91.27810517654959,103.97135802469136,170.26987654320988,78.88617283950617,54.6239053115859,47.2525053877237,47.83204289310829,88.15271604938272,45.02215653478661
100,71.17246913580247,55.72469135802469,162.39271604938273,43.17769780489146,60.009118712146105,92.6788186611458,110.05234567901235,206.91358024691357,179.86395061728396,35.731311795761684,44.16896500822587,84.27212100958627,88.6269135802469,163.7237037037037,78.02716049382715,52.04763550901185,44.19245459433887,48.91177750150732,72.51456790123457,41.06473853245892
100,162.0755423553719,55.174586776859506,184.87086776859505,93.91460811130317,59.904206371046676,102.90805998756366,120.64901859504133,202.83574380165288,202.51949896694214,44.85445648537978,54.5466513435414,90.96341775565762,124.26730371900827,181.89436983471074,88.25167871900827,58.13528266073984,54.00296230124328,42.86413416480533,101.93724173553719,46.89246299986417
